,Username,Date,Likes,Content,retweets,replies,id,url,place,hashtags,media,keyword,Tweet,coords
0,anji8790,2022-09-02 06:28:41+00:00,7.0,,4.0,0.0,1.5655874980923105e+18,https://twitter.com/anji8790/status/1565587498092310528,Gurazala,"['MyJANASENA_MyContribution', 'MyJANASENA_MyContribution']","[Photo(previewUrl='https://pbs.twimg.com/media/FboVhzUUcAEPv_0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FboVhzUUcAEPv_0?format=jpg&name=large')]",keyword,"A Small Contribution On @PawanKalyan Birthday.
I Wish You A Very Happy Birthday Annayya ✊

#MyJANASENA_MyContribution 
@TrendPSPK @JanaSenaParty @TeamPowerSena @JSPShatagniTeam @JSPVeeraMahila
#MyJANASENA_MyContribution https://t.co/SK0oRLJwT6","16.5649812,79.63719138"
1,Ajith_Kumar_JSP,2022-08-28 13:15:48+00:00,0.0,,1.0,0.0,1.5638780135820616e+18,https://twitter.com/Ajith_Kumar_JSP/status/1563878013582061570,Gurazala,['MyJANASENA_MyContribution'],,keyword,"and post the screenshot using the hashtag:

👉 #MyJANASENA_MyContribution

Donation Link - https://t.co/y2kV7GQHBA

Indians can now easily donate via PhonePe/GPay/PayTM - 7288040505","16.5649812,79.63719138"
2,anji8790,2022-09-02 06:28:41+00:00,7.0,,4.0,0.0,1.5655874980923105e+18,https://twitter.com/anji8790/status/1565587498092310528,Macherla,"['MyJANASENA_MyContribution', 'MyJANASENA_MyContribution']","[Photo(previewUrl='https://pbs.twimg.com/media/FboVhzUUcAEPv_0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FboVhzUUcAEPv_0?format=jpg&name=large')]",keyword,"A Small Contribution On @PawanKalyan Birthday.
I Wish You A Very Happy Birthday Annayya ✊

#MyJANASENA_MyContribution 
@TrendPSPK @JanaSenaParty @TeamPowerSena @JSPShatagniTeam @JSPVeeraMahila
#MyJANASENA_MyContribution https://t.co/SK0oRLJwT6","16.4761106,79.4364146"
3,Ajith_Kumar_JSP,2022-08-28 13:15:48+00:00,0.0,,1.0,0.0,1.5638780135820616e+18,https://twitter.com/Ajith_Kumar_JSP/status/1563878013582061570,Macherla,['MyJANASENA_MyContribution'],,keyword,"and post the screenshot using the hashtag:

👉 #MyJANASENA_MyContribution

Donation Link - https://t.co/y2kV7GQHBA

Indians can now easily donate via PhonePe/GPay/PayTM - 7288040505","16.4761106,79.4364146"
4,AsifAli1447527A,2022-09-02 05:32:15+00:00,1.0,,1.0,0.0,1.5655732946525594e+18,https://twitter.com/AsifAli1447527A/status/1565573294652559360,Chirala,['MyJANASENA_MyContribution'],"[Photo(previewUrl='https://pbs.twimg.com/media/FboIm6tUsAA9BN3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FboIm6tUsAA9BN3?format=jpg&name=large')]",keyword,it's my time to a little contribute to my party #MyJANASENA_MyContribution https://t.co/hmH9kHz5nU,"15.8361517,80.3636644"
5,JSPOngole,2022-09-02 15:13:28+00:00,38.0,,14.0,0.0,1.5657195651996058e+18,https://twitter.com/JSPOngole/status/1565719565199605760,Santhanuthalapadu,['MyJANASENA_MyContribution'],"[Photo(previewUrl='https://pbs.twimg.com/media/FbqNpLHaIAAdWYB?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbqNpLHaIAAdWYB?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FbqNpYxaAAAyno-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbqNpYxaAAAyno-?format=jpg&name=large')]",keyword,"నా సేన కోసం నా వంతు కార్యక్రమం ద్వారా @JanaSenaParty ప్రకాశం జిల్లా ఇంఛార్జి శ్రీ @reyazsk786 గారి ఆధ్వర్యంలో పార్టీకి విరాళం ఇచ్చిన యువత. ప్రజలు తమకు చేతనైన సాయం చేయడం ద్వారా జనసేన పార్టీని క్రౌడ్ ఫండింగ్ పార్టీగా (ప్రజల పార్టీ) నిలబెట్టాలని కోరారు.

#MyJANASENA_MyContribution https://t.co/XgsaPuJj6M","15.5400343,79.943918"
6,shyamprakash0,2022-09-02 14:24:30+00:00,2.0,,1.0,0.0,1.5657072431733228e+18,https://twitter.com/shyamprakash0/status/1565707243173322758,Santhanuthalapadu,"['HBDJanasenani', 'HBDJanaSenaniPawanKalyan', 'HappyBirthdayPawanKalyan', 'MyJANASENA_MyContribution']","[Photo(previewUrl='https://pbs.twimg.com/media/FbqCb4oVEAMe-Ma?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbqCb4oVEAMe-Ma?format=jpg&name=large')]",keyword,"Nuv happy ga unte mem happy ga untam.
Odipoyina ela nilabadali anedhi ne daggare chusa.
You’re not only my reel hero you’re my real hero.
#HBDJanasenani 
#HBDJanaSenaniPawanKalyan
#HappyBirthdayPawanKalyan
#MyJANASENA_MyContribution https://t.co/sVAZvR7D4A https://t.co/k7aWOX0f69","15.5400343,79.943918"
7,yesannaravuri,2022-08-28 08:24:33+00:00,7.0,,3.0,0.0,1.5638047174695444e+18,https://twitter.com/yesannaravuri/status/1563804717469544448,Santhanuthalapadu,"['MyJANASENA_MyContribution', 'నాసేనకోసంనావంతు', 'PawanKalyan', 'JanaSenani', 'JanasenaRythuBharosaYatra', 'janasenaparty']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1563804559687892992/pu/img/1ZAdajtKM2xt-hv1.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1563804559687892992/pu/vid/320x580/wATsHMlMwkGovoeg.mp4?tag=12', bitrate=632000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1563804559687892992/pu/pl/nVAw3S0lYpRsJ1v4.m3u8?tag=12&container=fmp4&v=e33', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1563804559687892992/pu/vid/352x640/aulEXLObZu3W46q9.mp4?tag=12', bitrate=950000)], duration=33.76, views=92)]",keyword,"Each rupee we donate to JSP is being used for a noble cause 🙏

You can now easily donate to JanaSena Party through PhonePe/Gpay/Paytm: 7288040505 or 7288040505@upi

#MyJANASENA_MyContribution
#నాసేనకోసంనావంతు 
#PawanKalyan #JanaSenani 
#JanasenaRythuBharosaYatra 
#janasenaparty https://t.co/AzBIJ7lqhw","15.5400343,79.943918"
8,JSPOngole,2022-09-02 15:13:28+00:00,38.0,,14.0,0.0,1.5657195651996058e+18,https://twitter.com/JSPOngole/status/1565719565199605760,Ongole,['MyJANASENA_MyContribution'],"[Photo(previewUrl='https://pbs.twimg.com/media/FbqNpLHaIAAdWYB?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbqNpLHaIAAdWYB?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FbqNpYxaAAAyno-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbqNpYxaAAAyno-?format=jpg&name=large')]",keyword,"నా సేన కోసం నా వంతు కార్యక్రమం ద్వారా @JanaSenaParty ప్రకాశం జిల్లా ఇంఛార్జి శ్రీ @reyazsk786 గారి ఆధ్వర్యంలో పార్టీకి విరాళం ఇచ్చిన యువత. ప్రజలు తమకు చేతనైన సాయం చేయడం ద్వారా జనసేన పార్టీని క్రౌడ్ ఫండింగ్ పార్టీగా (ప్రజల పార్టీ) నిలబెట్టాలని కోరారు.

#MyJANASENA_MyContribution https://t.co/XgsaPuJj6M","15.5075545,80.06080047"
9,shyamprakash0,2022-09-02 14:24:30+00:00,2.0,,1.0,0.0,1.5657072431733228e+18,https://twitter.com/shyamprakash0/status/1565707243173322758,Ongole,"['HBDJanasenani', 'HBDJanaSenaniPawanKalyan', 'HappyBirthdayPawanKalyan', 'MyJANASENA_MyContribution']","[Photo(previewUrl='https://pbs.twimg.com/media/FbqCb4oVEAMe-Ma?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbqCb4oVEAMe-Ma?format=jpg&name=large')]",keyword,"Nuv happy ga unte mem happy ga untam.
Odipoyina ela nilabadali anedhi ne daggare chusa.
You’re not only my reel hero you’re my real hero.
#HBDJanasenani 
#HBDJanaSenaniPawanKalyan
#HappyBirthdayPawanKalyan
#MyJANASENA_MyContribution https://t.co/sVAZvR7D4A https://t.co/k7aWOX0f69","15.5075545,80.06080047"
10,yesannaravuri,2022-08-28 08:24:33+00:00,7.0,,3.0,0.0,1.5638047174695444e+18,https://twitter.com/yesannaravuri/status/1563804717469544448,Ongole,"['MyJANASENA_MyContribution', 'నాసేనకోసంనావంతు', 'PawanKalyan', 'JanaSenani', 'JanasenaRythuBharosaYatra', 'janasenaparty']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1563804559687892992/pu/img/1ZAdajtKM2xt-hv1.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1563804559687892992/pu/vid/320x580/wATsHMlMwkGovoeg.mp4?tag=12', bitrate=632000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1563804559687892992/pu/pl/nVAw3S0lYpRsJ1v4.m3u8?tag=12&container=fmp4&v=e33', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1563804559687892992/pu/vid/352x640/aulEXLObZu3W46q9.mp4?tag=12', bitrate=950000)], duration=33.76, views=92)]",keyword,"Each rupee we donate to JSP is being used for a noble cause 🙏

You can now easily donate to JanaSena Party through PhonePe/Gpay/Paytm: 7288040505 or 7288040505@upi

#MyJANASENA_MyContribution
#నాసేనకోసంనావంతు 
#PawanKalyan #JanaSenani 
#JanasenaRythuBharosaYatra 
#janasenaparty https://t.co/AzBIJ7lqhw","15.5075545,80.06080047"
11,Hema_Chandra11,2022-08-28 05:54:18+00:00,2.0,,0.0,0.0,1.5637669079874642e+18,https://twitter.com/Hema_Chandra11/status/1563766907987464192,Kandukur,"['JaiJanaSena', 'JanaSena', 'MyJANASENA_MyContribution']","[Photo(previewUrl='https://pbs.twimg.com/media/FbOdtM5aMAEGDBn?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbOdtM5aMAEGDBn?format=jpg&name=large')]",keyword,"""నా సేన కోసం నా వంతు"" 
#JaiJanaSena✊
#JanaSena
#MyJANASENA_MyContribution https://t.co/VAmYRlaoTY","15.2250199,79.90801153"
12,JSPOngole,2022-09-02 15:13:28+00:00,38.0,,14.0,0.0,1.5657195651996058e+18,https://twitter.com/JSPOngole/status/1565719565199605760,Kondapi,['MyJANASENA_MyContribution'],"[Photo(previewUrl='https://pbs.twimg.com/media/FbqNpLHaIAAdWYB?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbqNpLHaIAAdWYB?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FbqNpYxaAAAyno-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbqNpYxaAAAyno-?format=jpg&name=large')]",keyword,"నా సేన కోసం నా వంతు కార్యక్రమం ద్వారా @JanaSenaParty ప్రకాశం జిల్లా ఇంఛార్జి శ్రీ @reyazsk786 గారి ఆధ్వర్యంలో పార్టీకి విరాళం ఇచ్చిన యువత. ప్రజలు తమకు చేతనైన సాయం చేయడం ద్వారా జనసేన పార్టీని క్రౌడ్ ఫండింగ్ పార్టీగా (ప్రజల పార్టీ) నిలబెట్టాలని కోరారు.

#MyJANASENA_MyContribution https://t.co/XgsaPuJj6M","15.4157814,79.83172551"
13,shyamprakash0,2022-09-02 14:24:30+00:00,2.0,,1.0,0.0,1.5657072431733228e+18,https://twitter.com/shyamprakash0/status/1565707243173322758,Kondapi,"['HBDJanasenani', 'HBDJanaSenaniPawanKalyan', 'HappyBirthdayPawanKalyan', 'MyJANASENA_MyContribution']","[Photo(previewUrl='https://pbs.twimg.com/media/FbqCb4oVEAMe-Ma?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbqCb4oVEAMe-Ma?format=jpg&name=large')]",keyword,"Nuv happy ga unte mem happy ga untam.
Odipoyina ela nilabadali anedhi ne daggare chusa.
You’re not only my reel hero you’re my real hero.
#HBDJanasenani 
#HBDJanaSenaniPawanKalyan
#HappyBirthdayPawanKalyan
#MyJANASENA_MyContribution https://t.co/sVAZvR7D4A https://t.co/k7aWOX0f69","15.4157814,79.83172551"
14,yesannaravuri,2022-08-28 08:24:33+00:00,7.0,,3.0,0.0,1.5638047174695444e+18,https://twitter.com/yesannaravuri/status/1563804717469544448,Kondapi,"['MyJANASENA_MyContribution', 'నాసేనకోసంనావంతు', 'PawanKalyan', 'JanaSenani', 'JanasenaRythuBharosaYatra', 'janasenaparty']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1563804559687892992/pu/img/1ZAdajtKM2xt-hv1.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1563804559687892992/pu/vid/320x580/wATsHMlMwkGovoeg.mp4?tag=12', bitrate=632000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1563804559687892992/pu/pl/nVAw3S0lYpRsJ1v4.m3u8?tag=12&container=fmp4&v=e33', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1563804559687892992/pu/vid/352x640/aulEXLObZu3W46q9.mp4?tag=12', bitrate=950000)], duration=33.76, views=92)]",keyword,"Each rupee we donate to JSP is being used for a noble cause 🙏

You can now easily donate to JanaSena Party through PhonePe/Gpay/Paytm: 7288040505 or 7288040505@upi

#MyJANASENA_MyContribution
#నాసేనకోసంనావంతు 
#PawanKalyan #JanaSenani 
#JanasenaRythuBharosaYatra 
#janasenaparty https://t.co/AzBIJ7lqhw","15.4157814,79.83172551"
15,kurnool_jsp,2022-09-07 04:11:16+00:00,19.0,,4.0,1.0,1.5673648562313912e+18,https://twitter.com/kurnool_jsp/status/1567364856231391232,Markapuram,"['kurnool', 'MYJANASENA_MYCONTRIBUTION']","[Photo(previewUrl='https://pbs.twimg.com/media/FcBmAE5agAIYMZA?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FcBmAE5agAIYMZA?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FcBmAu4aUAEUo4-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FcBmAu4aUAEUo4-?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FcBmBP4aAAQV9_F?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FcBmBP4aAAQV9_F?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FcBmBz2aAAE3TJx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FcBmBz2aAAE3TJx?format=jpg&name=large')]",keyword,"Fablous job @YadavalliV @JanaSenaParty #kurnool district program organizer 
Kudos to every donar🙏🙏❤️
#MYJANASENA_MYCONTRIBUTION https://t.co/3CZfIq93wN","15.7469839,77.9361285"
16,kurnool_jsp,2022-09-06 10:09:10+00:00,11.0,,7.0,0.0,1.567092537957167e+18,https://twitter.com/kurnool_jsp/status/1567092537957167112,Markapuram,['MyJanaSena_MyContribution'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fb9uWmsaAAIqWn6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fb9uWmsaAAIqWn6?format=jpg&name=large')]",keyword,"""నా సేన కోసం నా వంతు""

ప్రజల పక్షాన నిరంతరం పోరాడే @JanaSenaParty అధినేత శ్రీ @PawanKalyan గారి పోరాటానికి అండగా నిలబడేందుకు, పార్టీలో భాగస్వాములు అయ్యేందుకు విరాళాలు అందిద్దాం. మరింత బలంగా వ్యవస్థ మార్పు కోసం పోరాడుదాం.

#MyJanaSena_MyContribution https://t.co/RtHvY3z1T0","15.7469839,77.9361285"
17,kurnool_jsp,2022-09-03 01:56:12+00:00,9.0,,4.0,0.0,1.5658813145068503e+18,https://twitter.com/kurnool_jsp/status/1565881314506850304,Markapuram,['MyJANASENA_MyContribution'],,keyword,#MyJANASENA_MyContribution https://t.co/C8sSYyAUzn,"15.7469839,77.9361285"
18,kurnool_jsp,2022-09-01 03:34:14+00:00,24.0,,7.0,1.0,1.5651812099653755e+18,https://twitter.com/kurnool_jsp/status/1565181209965375489,Markapuram,"['MyJANASENA_MyContribution', 'JANASENAForABetterSociety', 'HappyBirthdayChiefPawanKalyan']","[Photo(previewUrl='https://pbs.twimg.com/media/FbikA_XacAAfPMW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbikA_XacAAfPMW?format=jpg&name=large')]",keyword,"నా సేన కోసం నా వంతు"" కార్యక్రమం ద్వారా ప్రజా క్షేత్రంలో ప్రజల సమస్యల కోసం పోరాడుతున్న @JanaSenaParty  అద్యక్షలు @PawanKalyan గారికి అండగా బలోపేతానికి కృషి చేద్దామని కోరుకుంటున్నాము 
#MyJANASENA_MyContribution 
#JANASENAForABetterSociety 
#HappyBirthdayChiefPawanKalyan గారు✊️ https://t.co/laKq0kthmw","15.7469839,77.9361285"
19,Janasenacity,2022-09-07 11:46:31+00:00,0.0,,0.0,0.0,1.5674794222442414e+18,https://twitter.com/Janasenacity/status/1567479422244241408,Kovur,['MyJANASENA_MyContribution'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1567479357182218240/pu/img/EmGqUl6BBq5QBdC6.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1567479357182218240/pu/pl/AOjb8z6H1BagfJ1C.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1567479357182218240/pu/vid/320x400/dsJMedWCxMNn7Jok.mp4?tag=12', bitrate=632000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1567479357182218240/pu/vid/512x640/Gf-DIzMxtRdoKzQf.mp4?tag=12', bitrate=950000)], duration=74.463, views=1)]",keyword,"సమాజంలో మార్పు కోసం ప్రయత్నిస్తున్న @JanaSenaParty అధ్యక్షుడు @PawanKalyan గారి ఆశయ సాధనకు తోడుగా మేమున్నామంటూ 'నా సేన కోసం నా వంతు' ₹10 పది నుంచి ఎంత మొత్తమైనా పార్టీ నిర్దేశించిన ఫోన్ నెంబర్ కి పంపి మన సంఘీభావం తెలుపాల్సింది. @GunukulaKishore
#MyJANASENA_MyContribution https://t.co/RrEA1PUBaT","14.5196139,79.98609721"
20,Janasenacity,2022-09-07 11:45:57+00:00,0.0,,0.0,0.0,1.5674792797050266e+18,https://twitter.com/Janasenacity/status/1567479279705026560,Kovur,['MyJANASENA_MyContribution'],"[Photo(previewUrl='https://pbs.twimg.com/media/FcDOFa3agAIKSnw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FcDOFa3agAIKSnw?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FcDOFtcaMAs3p4i?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FcDOFtcaMAs3p4i?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FcDOF6iaQAI_aar?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FcDOF6iaQAI_aar?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FcDOGPPaAAAP1R0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FcDOGPPaAAAP1R0?format=jpg&name=large')]",keyword,"'నా సేన కోసం నా వంతు' నెల్లూరు సిటీ 15 వ డివిజన్ రాష్ట్ర కార్యదర్శి వెంకటేశ్వర్లు గారి ఆధ్వర్యంలో @JanaSenaParty మద్దతు దారుల నుంచి  పార్టీ నిర్దేశించిన ఫోన్ నెంబర్ కి డొనేషన్ సేకరణ కు క్యాంపెయిన్ నిర్వహించడం జరిగింది.
@GunukulaKishore @PawanKalyan
#MyJANASENA_MyContribution https://t.co/27xPovKL79","14.5196139,79.98609721"
21,JSPNLRRural,2022-09-07 09:22:55+00:00,0.0,,0.0,0.0,1.567443285895172e+18,https://twitter.com/JSPNLRRural/status/1567443285895172098,Kovur,['MyJANASENA_MyContribution'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1567441797378617344/pu/img/l9jCH5J_IUIbFCDV.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1567441797378617344/pu/vid/720x900/eFpZSXB2cOxwtiVf.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1567441797378617344/pu/vid/480x600/apxGGFETMA4KbEcZ.mp4?tag=12', bitrate=950000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1567441797378617344/pu/pl/bjAVxXRQbp71xkGZ.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1567441797378617344/pu/vid/320x400/xB3ygXuj8dmakRAc.mp4?tag=12', bitrate=632000)], duration=44.99, views=2)]",keyword,"సమాజంలో మార్పు కోసం ప్రయత్నిస్తున్న @JanaSenaParty అధ్యక్షుడు @PawanKalyan గారి ఆశయ సాధనకు తోడుగా మేమున్నామంటూ 'నా సేన కోసం నా వంతు' ₹10 పది నుంచి ఎంత మొత్తమైనా పార్టీ నిర్దేశించిన ఫోన్ నెంబర్ కి పంపి మన సంఘీభావం తెలుపాల్సింది. @GunukulaKishore
#MyJANASENA_MyContribution https://t.co/pW03JnK4Y2","14.5196139,79.98609721"
22,JSPNLRRural,2022-09-07 09:18:18+00:00,0.0,,0.0,0.0,1.5674421245385114e+18,https://twitter.com/JSPNLRRural/status/1567442124538511361,Kovur,['MyJANASENA_MyContribution'],"[Photo(previewUrl='https://pbs.twimg.com/media/FcCsKuWaAAEIamy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FcCsKuWaAAEIamy?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FcCsNSXakAAsAPk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FcCsNSXakAAsAPk?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FcCsRi_agAAB5gp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FcCsRi_agAAB5gp?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FcCsSv1aQAI9rqL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FcCsSv1aQAI9rqL?format=jpg&name=large')]",keyword,"'నా సేన కోసం నా వంతు' నెల్లూరు సిటీ 15 వ డివిజన్ రాష్ట్ర కార్యదర్శి వెంకటేశ్వర్లు గారి ఆధ్వర్యంలో @JanaSenaParty మద్దతు దారుల నుంచి  పార్టీ నిర్దేశించిన ఫోన్ నెంబర్ కి డొనేషన్ సేకరణ కు క్యాంపెయిన్ నిర్వహించడం జరిగింది.
@GunukulaKishore @PawanKalyan
#MyJANASENA_MyContribution https://t.co/t7JV9vsTie","14.5196139,79.98609721"
23,GunukulaKishore,2022-09-07 08:41:44+00:00,54.0,,24.0,2.0,1.567432918846554e+18,https://twitter.com/GunukulaKishore/status/1567432918846554113,Kovur,['MyJANASENA_MyContribution'],"[Photo(previewUrl='https://pbs.twimg.com/media/FcCj5l1aIAEwhRG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FcCj5l1aIAEwhRG?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FcCj6G9aMAErmxn?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FcCj6G9aMAErmxn?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FcCj6vqaIAE1ekU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FcCj6vqaIAE1ekU?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FcCj7PmaUAAbwj0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FcCj7PmaUAAbwj0?format=jpg&name=large')]",keyword,"'నా సేన కోసం నా వంతు' నెల్లూరు సిటీ 15 వ డివిజన్ రాష్ట్ర కార్యదర్శి వెంకటేశ్వర్లు గారి ఆధ్వర్యంలో @JanaSenaParty మద్దతు దారుల నుంచి  పార్టీ నిర్దేశించిన ఫోన్ నెంబర్ కి డొనేషన్ సేకరణ కు క్యాంపెయిన్ నిర్వహించడం జరిగింది.
@JSPManuKranth @PawanKalyan
#MyJANASENA_MyContribution https://t.co/xynsIAUU7c","14.5196139,79.98609721"
24,GunukulaKishore,2022-09-07 08:38:18+00:00,90.0,,33.0,2.0,1.567432057248424e+18,https://twitter.com/GunukulaKishore/status/1567432057248423937,Kovur,['MyJANASENA_MyContribution'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1567429881352572930/pu/img/TMZ7D1sIo2Vat4-D.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1567429881352572930/pu/vid/490x270/GWQw1umW0xRLrYbi.mp4?tag=12', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1567429881352572930/pu/pl/kZlvDXH7Tg2BBiBI.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1567429881352572930/pu/vid/640x352/KzgXxkfCp1hzCiqv.mp4?tag=12', bitrate=832000)], duration=72.958, views=252)]",keyword,"సమాజంలో మార్పు కోసం ప్రయత్నిస్తున్న @JanaSenaParty అధ్యక్షుడు @PawanKalyan గారి ఆశయ సాధనకు తోడుగా మేమున్నామంటూ 'నా సేన కోసం నా వంతు' ₹10 పది నుంచి ఎంత మొత్తమైనా పార్టీ నిర్దేశించిన ఫోన్ నెంబర్ కి పంపి మన సంఘీభావం తెలుపాల్సింది. @JSPManuKranth
#MyJANASENA_MyContribution https://t.co/0Nho8gvpv4","14.5196139,79.98609721"
25,GunukulaKishore,2022-09-06 09:25:05+00:00,53.0,,22.0,1.0,1.5670814441698877e+18,https://twitter.com/GunukulaKishore/status/1567081444169887744,Kovur,"['MyJANASENA_MyContribution', 'KishoreGunukula']","[Photo(previewUrl='https://pbs.twimg.com/media/Fb9kQEaaIAApcv0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fb9kQEaaIAApcv0?format=jpg&name=large')]",keyword,"'నా సేన కోసం నా వంతు' నెల్లూరు సిటీ శ్రీకాంత్ ఆధ్వర్యంలో రైస్ మిల్ లో @JanaSenaParty మద్దతుదారులచే నిర్దేశించిన నంబర్ కి ఫోన్ పే చేయించి,మరో పది మంది తో కనీసం ₹10ల నుంచి ఎంతయినా పార్టీకి ఫోన్ పే చేయాల్సిందిగా కోరుతూ.
@PawanKalyan
#MyJANASENA_MyContribution 
#KishoreGunukula https://t.co/XVa9rjpP5G","14.5196139,79.98609721"
